game_link,game_id,box_score,team_games
http://limpar.locallabs.com/games/b03c93c8-00ee-4b15-addb-9a94e845e3ac,b03c93c8-00ee-4b15-addb-9a94e845e3ac,https://gorhody.com/sports/baseball/stats/2022/connecticut/boxscore/9825,http://limpar.locallabs.com/teams/46a02995-8cab-4f7f-8cb6-5a57bb68933f/factoids/games
http://limpar.locallabs.com/games/6d738c07-05b6-4ee7-9f75-9678473a58bb,6d738c07-05b6-4ee7-9f75-9678473a58bb,https://huskers.com/sports/baseball/stats/2022/sam-houston/boxscore/21362,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/b38aa7fc-9807-4f8b-b89e-4b944c0397ec,b38aa7fc-9807-4f8b-b89e-4b944c0397ec,https://huskers.com/sports/baseball/stats/2022/sam-houston-7-inn-/boxscore/21363,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/fc7ce778-51b3-4efc-8b39-a98b8ed91e2b,fc7ce778-51b3-4efc-8b39-a98b8ed91e2b,https://huskers.com/sports/baseball/stats/2022/sam-houston/boxscore/21364,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/45ef3b99-6f97-4db6-8bb5-d4601f2b5b49,45ef3b99-6f97-4db6-8bb5-d4601f2b5b49,https://huskers.com/sports/baseball/stats/2022/sam-houston/boxscore/21365,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/2f7534e5-90cf-4196-8d6c-d6d9d4d2c87f,2f7534e5-90cf-4196-8d6c-d6d9d4d2c87f,https://huskers.com/sports/baseball/stats/2022/northwestern-state/boxscore/21448,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/ac5254ea-f15d-4249-a4f5-8bd8a0ec9594,ac5254ea-f15d-4249-a4f5-8bd8a0ec9594,https://huskers.com/sports/baseball/stats/2022/ut-arlington/boxscore/21449,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/a70e0f98-2259-42d9-9cb4-e699f5dbe5ef,a70e0f98-2259-42d9-9cb4-e699f5dbe5ef,https://huskers.com/sports/baseball/stats/2022/northwestern-state/boxscore/21450,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/6206a996-6e7d-436d-8428-c3dcda59d983,6206a996-6e7d-436d-8428-c3dcda59d983,https://huskers.com/sports/baseball/stats/2022/ut-arlington/boxscore/21451,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/247f88a0-2fda-446b-a7bc-bc16ff354eff,247f88a0-2fda-446b-a7bc-bc16ff354eff,https://huskers.com/sports/baseball/stats/2022/kansas-state/boxscore/21372,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/304b5fde-a775-4f40-885e-1a40a300c985,304b5fde-a775-4f40-885e-1a40a300c985,https://huskers.com/sports/baseball/stats/2022/new-mexico-state/boxscore/21376,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/19c63a5c-e578-4b46-bbb6-8b1c34c8052a,19c63a5c-e578-4b46-bbb6-8b1c34c8052a,https://huskers.com/sports/baseball/stats/2022/new-mexico-state/boxscore/21377,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/334733ae-862a-4326-8e32-2b201f56f111,334733ae-862a-4326-8e32-2b201f56f111,https://huskers.com/sports/baseball/stats/2022/texas-am-corpus-christi/boxscore/21378,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
http://limpar.locallabs.com/games/2c08397d-e6c6-4f3a-8c47-c7cf0eda1084,2c08397d-e6c6-4f3a-8c47-c7cf0eda1084,https://huskers.com/sports/baseball/stats/2022/texas-am-corpus-christi/boxscore/21379,http://limpar.locallabs.com/teams/5244d4ca-af95-4cfe-8ee4-e963d5ed102c/factoids/games
